180.802;7655.99;197.951;7925.3;168.713;8273.87
231.085;14097.2;265.408;15737.7;205.285;14559.9
263.295;19386.1;303.772;23243.5;228.075;18776.8
288.942;23978.5;341.178;29569;246.525;22441.4
306.769;27681.1;362.252;34604.9;257.381;25565.2
322.136;31367.5;388.74;39654.8;265.838;28140.9
335.394;34092.1;404.849;44750.4;275.502;30668.8
346.317;37520.3;425.928;49695.9;284.646;31795.5
358.978;39793.2;439.259;53173.6;288.78;34057.3
366.141;41467.6;453.753;56763.9;298.326;35809.9
374.252;44178.2;473.661;62164.8;301.041;37605.4
381.757;45753.6;484.013;67369.9;305.286;37789.8
388.554;48022.9;492.533;70759.9;309.56;39845
398.282;50627;508.822;74077.6;314.192;40231.7
404.926;52633.6;509.763;75419.4;318.388;42010
409.112;53913.9;525.711;79653;321.622;42418.7
412.532;55839;535.172;83072;326.579;43673.4
419.855;57424.2;546.616;86512.4;325.258;45015.8
424.926;59233.9;552.283;89377.9;331.207;45483.7
431.767;61097.7;558.031;91727;332.011;46073
435.351;62179.9;569.343;95028.5;332.588;47047.8
446.743;64459.2;575.047;95938.8;337.158;47861.2
444.95;64831;577.024;100518;341.841;48828.3
447.665;65445.3;590.404;102669;340.623;49114.9
452.716;66518.5;595.288;105872;344.948;49872.6
451.989;66951.9;599.332;106586;347.493;50509.9
462.421;69975.5;605.731;109918;349.834;51081.1
458.566;70765.1;608.572;110876;350.64;51943.7
465.31;71991.5;618.696;115938;356.241;52871
471.296;72581.3;621.823;116159;356.856;53359.2
469.25;73512.5;629.967;119103;356.621;52072.4
480.757;74783;632.265;121875;358.508;53147.5
480.058;75509.8;642.498;124903;358.052;54515.2
479.989;76981.7;643.495;128009;363.151;55049
480.837;76352.3;648.464;129431;364.264;55221
483.766;78404;660.839;134301;364.931;56128.5
489.197;79308.1;661.304;134197;366.062;56324.1
493.356;81180.9;661.907;132835;366.559;56417.9
494.771;81515.6;676.127;139689;369.004;57442.3
497.354;82488.9;667.519;137664;367.842;56978.8
500.428;84033.7;678.135;140879;372.471;58845.3
504.5;85728.3;689.633;145612;372.916;58400.4
507.787;85687.2;686.567;145866;373.49;59072.3
502.909;85333;693.672;148814;374.542;58294.8
509.424;86743.7;703.105;151990;376.007;59897
510.613;87192.8;697.1;151527;378.037;59461.7
514.799;88174.6;699.799;152036;381.125;60533.4
513.965;87637.1;709.333;154821;380.528;60796.1
517.252;89950.7;712.719;157081;380.697;60503.1
518.323;90655.1;709.197;156817;381.139;60774.4
524.2;92424.7;714.432;157462;385.767;61095.2
522.935;92497.5;719.388;161709;384.212;61909.4
530.593;93683.8;721.582;162498;384.649;61814.2
526.381;93681.5;734.191;167401;384.601;61617.8
532.138;94403.6;727.194;165363;387.275;62978.7
531.622;94615.6;730.638;166169;386.629;63086.2
534.613;95163.7;736.844;169719;388.414;63088.7
536.05;96513;739.623;171174;389.95;63182.7
539.768;97246.3;735.758;168796;389.227;64130.7
540.871;98481;749.901;172970;392.212;64379.1
536.028;98009.7;754.077;174250;390.669;63840
540.888;98635.9;748.184;177540;394.476;64921.4
543.426;98224.9;751.62;178360;392.673;64235.4
545.622;100788;764.455;183440;395.362;65850
543.702;100776;761.058;184349;393.422;64777.4
549.326;100654;761.193;182507;395.853;66427.5
545.467;101302;756.354;182494;396.089;65974.2
552.087;101821;765.92;185311;397.376;65867.8
545.894;100336;773.013;186602;398.708;65921.6
558.308;103294;768.048;188013;400.904;67333.2
554.038;102575;775.586;189318;402.846;67089.4
558.224;103856;777.948;191785;402.499;67126.3
559.937;105892;785.284;195435;402.445;66950.3
556.41;105169;782.524;193377;403.73;68044.6
557.371;105642;779.846;192236;402.076;67344.9
557.535;105769;785.169;195497;403.14;67634.1
558.664;106515;781.233;194901;404.521;68558.1
562.086;106683;787.597;199814;405.728;69225.8
565.521;107047;796.26;200349;407.492;68815.9
566.61;108155;789.273;200387;405.556;68972.3
563.982;108740;801.017;199416;406.683;68934.8
574.181;110485;812.079;208498;408.266;69261.7
572.496;110587;810.218;209519;408.813;70399.8
573.917;111041;808.698;207340;409.348;69677.4
569.861;110110;809.251;208801;410.422;69665.1
573.727;111010;815.681;210758;409.758;70020.8
571.209;111530;813.983;208523;410.379;69925.6
575.727;111863;818.97;211130;410.101;70497.9
574.056;111309;816.565;213324;410.874;70449.2
581.513;114119;821.189;213743;412.888;70535.6
580.116;114021;818.583;213570;410.73;70617.8
581.251;113085;833.88;221337;412.716;71176.3
578.656;115404;821.847;215535;413.587;71083
587.329;115581;831.038;220736;413.346;70383.4
587.237;115657;831.389;219041;415.684;72143.6
580.29;114513;837.158;220560;415.467;71670.8
588.213;116698;831.627;222256;416.017;71322.4
581.4;115573;843.052;229027;413.521;71002.3
586.245;117100;835.544;221321;417.225;71910.4
586.344;117407;839.75;225633;417.591;72294.7
